Type,L,w,P,a,RL,DeltaMax
1,12.027069530739553,46.757489390818996,2.767114882637156,1.6873871893082262,2.767114882637156,0.00022581660360360478
6,11.235475539085817,41.58457294994033,8.25063221168888,8.11337901460548,292.0140326139902,0.017958388849379132
4,14.549332727671638,17.14822217021862,54.73455892229222,2.9324693578223084,124.74759502127307,0.050026508037457035
5,8.149291847273105,26.59440702729114,15.361048998244032,1.762824071798775,14.360613764623636,0.00013479654977898957
1,5.2435310269013495,35.69821375605656,99.20127434018173,3.155642068081929,99.20127434018173,0.010351845487198277
1,14.94020746754461,16.670261578098756,89.50240087832368,8.524446189896224,89.50240087832368,0.1967191599912783
8,4.7928456972827815,45.605495741062306,49.7642508928062,3.8500279511196007,109.29005201749935,0.0003133500370743925
4,7.039701795757546,13.222589038805681,43.614645128591576,5.1452289247798975,46.5415419005222,0.0021141818256318807
5,13.741572652849282,19.97898798798854,98.37803766241234,5.393772093486519,78.61733872587085,0.009610169638753517
1,5.367713985048003,25.347627135825434,45.37470833157844,4.84374130889436,45.37470833157844,0.009988718051014466
8,6.161306375249588,46.464791144197,72.81776868822686,2.4929875116665117,143.14190695069078,0.0008718745263891702
8,13.691694089681905,31.924991034812294,93.37195061808093,2.389728204892243,218.55360553224364,0.014608254045785031
3,4.3632095749168425,30.681893322137526,49.092085559639706,0.3184449275978887,45.509143836752884,3.111066843284947e-05
7,10.070025462979517,2.026152553894822,2.8489296699712674,8.229941471853843,0.2506115407596094,1.614886308917449e-05
7,7.0280865668657615,27.42000766478484,70.1936631870636,3.896347537611521,29.391979709450375,0.0006123011938150621
3,7.638760682647423,45.69659242813863,92.37253679471631,4.70474619409021,35.47988640567696,0.0038403041679544543
1,12.781654632754469,48.22935174384596,36.17012608519988,7.07060163516978,36.17012608519988,0.047127019896028674
4,13.9110682143567,22.587009988534724,53.73412286472583,5.374894877197222,157.10471835443136,0.05506928643812458
6,11.810021995917953,10.06903448265536,41.019150301880444,10.614949524001137,74.32219919863509,0.0053083548292308875
3,4.6813013974218975,11.638918073466959,92.10891786403128,3.208375703435957,28.981170031455086,0.0007323453701366885
8,4.467129176541121,35.69196493647291,72.26236191328847,2.9967216712767075,79.7203089679004,0.00018506456998931378
7,12.087708095424645,33.0271498332784,83.58180489324961,5.2209869846986,50.27287648735829,0.00363441622373769
2,6.986573397733468,30.226568465572477,84.2701880753951,5.426249538237525,211.180139146338,0.0450117363909413
4,14.6953636727361,42.01736672046421,19.65426257054077,6.59111703256631,308.73024226397024,0.12757305870705773
3,10.134812368190566,36.1647269840698,25.477293411328993,0.9265544116673953,23.148084171925376,0.00030498826960523567
6,6.083229965948745,9.532902090972495,66.86898710686067,3.6537524832451256,36.244272288912086,0.00035377843915396006
2,10.619338831553389,1.0202764535659214,80.69456571707151,4.151950959731445,10.834661362272168,0.008109382649468123
8,14.040271272479577,18.74752066000598,21.921953549859552,5.569690492310081,131.61013787644964,0.00948603267805821
4,12.792931502370696,46.11387671664195,97.89731065078429,8.548264248973558,294.96583307238365,0.08041197271325415
1,14.389879546835964,6.966834995625776,81.20350183400592,13.59515687692487,81.20350183400592,0.3698955461491394
7,9.8837394209374,22.655685439494594,59.38051549724587,7.555309987526385,8.333899788243894,0.0005580523701863992
1,14.82527606430829,2.0690960558519156,69.09504797590836,13.618594309751305,69.09504797590836,0.32952413926800667
8,10.33181911107425,11.22929954134722,39.349340560483625,1.3492358473714923,58.00954580263426,0.0016660906325517023
6,8.409307939346974,36.95862154391654,31.78922792063428,3.036975329209568,194.24776848536092,0.005008712227670975
6,10.678517024087634,23.31739641148965,86.85750569577247,0.5877993040298118,155.6220090859326,0.008216618525855575
1,7.665706331999827,11.09478569846184,88.28057916025335,4.361290133148723,88.28057916025335,0.026077298543149708
4,8.918681689482401,21.67778813670672,45.915184087816804,2.693291814225472,96.66864606166253,0.008929484919992261
5,8.362023508592596,33.72165116528572,54.07595180766261,4.561354084125783,34.328786441377495,0.0015334233142399374
3,9.476616785865986,45.31207249332836,61.74780957550006,7.89073610609425,10.333293034499464,0.0017005642382233066
3,8.217472214143838,25.89094594492385,32.87303944089125,1.1948045233962405,28.093363258456833,0.0004694056568243704
7,14.008108355320307,28.81168167813953,36.60390166390479,10.32700417216665,6.254609510967764,0.0012192563804276349
7,11.219946287179395,32.76174079156367,82.70095962574237,3.157959465869619,66.73437262880657,0.0016103966950732115
7,6.150147878603314,42.94534208852412,52.43914341193491,5.491863737901991,1.6737142025438805,1.7751992246716835e-05
7,11.75614185305057,42.50088350954876,25.959336401261524,2.43511161016604,23.07938753269053,0.0003113839675502298
2,6.398553871043873,18.073875141977087,70.81902492878157,1.0166168801651403,115.64666375446113,0.018934708260353858
4,3.639298627184766,21.737333990852697,76.89904970374954,1.5457919258047645,39.554324875783486,0.00024824804503538375
5,8.006378425565675,12.02645657481322,31.50707939633327,7.250951777702812,4.445953412439201,0.00022134125955365055
1,8.225170359301819,22.82878839538322,2.3413102144262954,3.5115063079908935,2.3413102144262954,0.0005091696048766616
3,7.0914913610511014,40.43385945738758,26.75034864882645,2.159560547762135,18.604107662314807,0.0007131901543615144
6,6.313990981584302,36.15106497322987,76.28931420877582,2.873747638555239,142.66093638477597,0.0015570631101289865
8,14.966532160974221,16.015642994694844,83.37350946233074,3.808229240462895,119.84931797939093,0.01046328108534755
7,12.189320285097935,33.759817922306766,58.634691230618394,8.99907048032945,9.94700070204704,0.0012768267067791521
2,4.271554881262855,24.98316780873556,92.68705027903799,0.6831318015561415,106.7169724028134,0.005198421434973185
5,9.387539109035485,26.18089457393436,85.18866079469382,5.20617045538407,53.15268520611495,0.0034337025033475826
5,10.758290016672792,46.41735790822344,55.50965479514286,1.4522967885862839,54.060587897309475,0.0004988933166536047
1,7.60178377591674,17.586665235605537,48.21844064622036,4.257063298669634,48.21844064622036,0.013506908637767094
8,6.257223033302273,13.798000994236414,97.85035506022932,1.1967667202394572,43.168584817331876,0.00027541113378728137
4,9.371190916157051,3.6990532657970365,11.022935915653553,6.53267064762031,17.332267181409133,0.0018572848332649087
3,5.751761517142781,12.978466747320889,69.40605858259448,4.867208264415069,10.67383525816654,0.00037278041596253885
8,8.7904399531696,15.73522002817931,31.310140207391555,1.7842272246046011,69.15975340381094,0.0012233593529849625
5,12.952005330276318,33.141751201458995,24.793097808524777,9.455432738223847,9.795955245919545,0.002227400010285396
6,3.926110850749784,13.461411541384367,96.57254831940052,3.348164131439256,33.03187119939846,8.667824754433097e-05
3,13.38760793811272,2.608148635688151,58.72619617216064,7.787369743217767,24.56605305178894,0.013905039442637445
8,6.616549442818483,31.932969289803047,40.232096043088816,4.024061748931805,105.64303508099304,0.0007969009268000368
8,8.064040489782496,13.675385602294964,21.126449299664372,5.187658490753141,55.139431605147585,0.0007529899151750714
1,9.121179204218832,6.7482522092204285,34.06003459687745,6.524002846366451,34.06003459687745,0.02517561808601536
7,7.709713652728643,10.818815401851323,81.19150122487352,6.414474572418405,6.104749823269441,0.00016934705912514201
1,6.890684223904349,5.774992429109588,44.61866984501975,4.970185714092761,44.61866984501975,0.014422212815479268
3,13.372034868134882,43.91518143226805,38.81644530591576,8.408524083397433,14.4081171490362,0.00842722317367889
2,4.190780034444047,14.517988898413709,83.92003450229093,0.9219626917724778,60.84169801575249,0.002798761828688408
7,10.743819938504698,39.543210486602106,14.69527768209561,4.100747425146342,9.906983629949606,0.00039925137906773645
6,4.057610923312559,1.2481460610191009,90.6331315313908,0.938526950836189,3.165306931925405,9.168880350152934e-06
8,11.347149437542189,13.64571092823834,58.20481577294957,6.050598475316202,77.4199605421115,0.0029456561140258366
8,7.909796786820982,8.219485508129859,71.73183980406887,3.6893955045107,32.507230030763594,0.0004189331412772164
3,13.706229910756258,44.468264311996,38.50586614071187,2.5430877964759504,31.361392502608588,0.003773577283280098
8,4.006198837633578,14.08345027471758,72.3747756546701,3.391514195277807,28.21055106022193,4.723651480952055e-05
3,13.238270700417736,7.060522134815194,25.23521365675736,7.688775981683398,10.578623755585278,0.005784232992664625
2,11.830755547746477,25.125200511625316,25.165787702874997,7.657174527892716,297.2501053411538,0.3076376443112968
7,3.727476091927853,42.72933456334408,17.913650223072352,0.9171972344105273,15.193547922310957,9.872444430449314e-06
7,8.456626461583623,0.6492490448197386,16.651148485848566,8.000918485928128,0.13984765199704866,2.2242363088990452e-06
1,3.788491618754443,18.346178589676665,59.05124082829719,0.4019260433130795,59.05124082829719,8.715478418366589e-05
5,7.919010767770093,31.007856298119655,65.29248221484275,1.0241435843229236,63.72502134907075,0.0002167031253884743
5,3.579903507357929,48.09777330374601,12.451511236542501,1.2538014268300646,10.427958232677522,1.878892849543835e-05
3,14.164928695603253,0.3761459015480584,60.856323154902306,1.2107444202135698,55.65464122074739,0.0017614290727878622
1,12.468574860197261,2.7686047802946643,91.40301232073107,6.64209566218312,91.40301232073107,0.10337775086706394
6,4.3207753623710925,18.77546569142196,92.9242079672443,2.8048566628531626,50.70285598533733,0.00017734002284563416
6,8.147713583113994,36.71884233364708,44.23785998587909,7.735180766759483,186.98413152379842,0.0043853199687599745
5,8.1953909790321,27.749420346669122,92.91408278292039,2.895543112889984,77.56527135963583,0.001700667423717306
6,7.922061650983823,41.35799271843756,90.67474406871123,4.5201145512618295,204.77535504775148,0.004414500950482136
1,5.846744681147554,11.490067814264854,34.175308042978216,5.35709107660011,34.175308042978216,0.009957460498758624
8,6.561441082869627,33.8893616324453,71.18013334639025,0.49823884893380904,111.18152484367614,0.0008178979172022812
3,12.141630682999748,33.0761360332127,13.425679386365596,4.326366627000442,8.641774097325017,0.0021068904512424338
2,4.155804352563942,14.24414155704849,18.181393268487277,1.4865793544324963,59.195865481319046,0.0026554410995123685
6,6.151605508548417,15.248735468365105,23.552649480517786,1.8976469937694886,58.62762819099525,0.0005917755666461312
7,8.918939309200704,31.54976549968651,74.8047130711506,4.950427373935841,31.250688045446672,0.001332444835515188
7,3.5968422412037397,43.33123109012827,80.38424868220527,0.7197575749299367,72.01593656123465,2.5566554074857232e-05
5,9.001688117765699,10.231095646440524,67.70356278654648,2.7573634523103903,59.14761278000539,0.0013592872310910394
8,11.452023924613012,48.05639100979639,8.833699785881477,10.661967011265705,275.171469787373,0.010762642610402958
8,11.99701990512484,37.13583263245207,84.5579443823848,4.224003213315403,222.75966164245605,0.010016718373014705
3,4.154965289412695,9.067409249556002,42.59351204913728,3.810632161653618,3.529838688061935,2.941551613493921e-05
8,5.827430637978335,0.22247694464692658,54.183794064488275,4.931229565263288,0.648234481739655,3.3406597413259633e-06
2,10.013457369909943,33.04076341825676,69.00317441065962,4.490057801214418,330.852275957994,0.20761862170729112
7,7.228371078161157,5.081690610099077,82.35797432870456,0.5600888560396106,80.95119637672147,1.893414936943286e-05
4,5.21089026456189,45.186121427282714,44.47221977676876,0.949989650316488,117.72996011936945,0.0021690100255890086
1,14.94737279763357,11.221275792839114,31.11231032794891,2.2781233324682,31.11231032794891,0.005727272727179054
4,13.154041164791021,23.15022827450119,36.22931120254936,2.807280231627156,152.25952784854883,0.045123299500807734
7,8.918485756092448,12.702611600448998,23.837448146293106,0.6303581102815035,23.497030795817214,7.986683414259799e-06
5,12.588915882512566,32.71236157629065,66.86302010436646,9.231321475625471,26.11531896975784,0.005468681887866649
8,3.3001966577715036,1.0863618128246988,75.4880643551831,1.6126483931115083,1.7926038119073313,1.677925026371967e-06
3,4.982727832552101,27.47544731386709,33.8225264421797,1.706752367062419,22.237170186497067,0.00035367954053862983
3,3.453609719012951,12.971486486060895,87.42024601868278,1.28670054985546,54.85035892301906,0.0003279622851503619
6,10.93302778422013,41.36198220315922,54.86782252408112,2.9073910399991743,282.6323128984739,0.016015202760557297
2,13.028781380811207,25.33702049055914,69.59658756907133,3.336573365505187,330.11050081262897,0.45630029255579946
8,13.96521039042494,29.30327244767932,29.940930187682046,7.18400964371466,204.61318242989205,0.014512586938855605
4,8.629370733398474,37.67844536719699,72.07911154750865,4.14266639251901,162.57063686582154,0.013602485431554838
4,11.088628876889594,35.12790242939181,67.77482729088253,9.142297256559582,194.76013663155706,0.034575812603335004
2,14.651220889879506,2.954564012632316,38.542144663590804,11.71766254152758,43.28796998236481,0.08508807242380564
8,8.919539525092627,48.140244224911775,0.7665431753138163,4.595107535330256,214.69440555585635,0.00396749882188193
1,7.8555664224102815,43.58095859358738,9.393615538263289,1.3496055176271673,9.393615538263289,0.00031677614782300303
1,10.006426699157533,37.25018114486174,13.046581329131824,5.600945083284496,13.046581329131824,0.008328257731548853
2,7.198756893491036,38.79854333159452,12.321148093635525,2.3583310299308415,279.30128126572674,0.06512166075944667
3,11.518530504365545,43.3113514705891,24.13436980274637,4.707023697400393,14.271909435922964,0.0035897714172520097
3,12.885536751287493,46.5541579108987,8.149561832411777,7.734822827064294,3.2576106387129835,0.0016730776364684043
6,6.331846720903034,25.22966268340975,72.99640835433355,5.405696801403138,99.84397308214854,0.0010990116781110515
6,9.667133792575665,42.32767780734546,31.699969944640895,2.4443655661669093,255.7420778079027,0.010018083578846017
3,7.634465880920448,27.474908267085546,64.02549090418057,6.572814318855341,8.90340771582746,0.0006805965474582157
3,8.22497159780264,9.123273747498118,55.332761541047816,0.5182140643730084,51.84652272426827,0.00017883745076438415
3,5.371255134881505,41.37967799575552,9.136884468189677,0.8046654340766493,7.768091714526108,3.828122074587277e-05
4,9.878627444269958,14.42652000168927,40.39770659150905,9.111977384438976,71.25710820699854,0.008944514959543012
3,4.803589848434681,18.260968487142552,9.580714270750645,2.0896445649596718,5.412938058376987,0.00010691231607391228
2,4.103874096761791,28.715053483427106,93.62363521590441,3.4180596532221927,117.84296417776592,0.005090562348651975
6,3.4394812422452827,28.839323220137924,82.43405642468016,2.265054018356767,61.99519453419576,0.00010937703253690102
8,10.672691729008742,31.046852247282615,29.28752393211893,9.78040169458661,165.67674159566482,0.005245081205775579
7,4.472809772999971,22.48480823145169,67.18097894461188,2.4019314742376614,29.868019943081748,0.00015399242688959985
2,4.351966552277396,25.765442814007045,48.321984899511925,2.3392611242789783,112.13034533117465,0.005776434106782346
2,9.499043805574699,1.5408992733669136,57.09585960396931,1.77805347335457,14.637069697690535,0.007841042892337398
8,12.968775014111612,8.474060039321124,84.1572675581718,10.575035356499665,54.94908905301473,0.003121232647351668
4,6.396357790540716,0.7682303208184693,38.79459196634198,0.9541619275103628,2.456937998748405,8.37203862324795e-05
3,9.381013130242856,8.419548926057685,38.47044337000219,0.9657129253563842,34.51016702342808,0.00045139995621539463
6,7.873374239731238,15.838927706529676,9.39893267332923,3.859511702337427,77.94112836847258,0.00164944807065899
7,8.696003562368265,41.72335004661569,76.34492313700802,2.216882895930022,63.989728694517424,0.000573384894649584
7,11.28097304357987,31.882700086762227,51.80360977079014,5.564478355788747,26.425331404981407,0.0019356724711844036
4,10.0955238382233,6.362053977893028,59.850562107578995,8.12426917600525,32.11413379694122,0.0043025068281526
8,6.411890702165705,26.739774086962303,68.14784211346104,3.06950586243042,85.72625442310252,0.0005884925327968491
6,4.813406290569306,15.852171261181807,45.42275694654797,0.7859986639634506,47.68933804234655,0.00023060468770884062
2,4.1738671033671615,49.715509917994474,63.051511146823245,1.1737892025254748,207.50593137384098,0.009430318987428927
5,8.525792254544434,49.43949275612848,61.23233011771501,1.7190390538359201,57.749292055040165,0.0005482276585985399
5,3.374623390151048,19.265533373063022,79.07695803546495,2.878421290088485,17.315429650058757,7.089778603726537e-05
8,11.57885915648936,37.2298379553834,56.91039369785241,8.2090093343682,215.5395250521531,0.008713507532891036
5,4.043010535596597,37.55639787980661,47.83064435635963,2.0873275321130396,31.998117311366258,0.00014988223872537074
5,7.200582359711328,18.901122033952255,32.23149721890412,4.515689380656613,17.191851447016063,0.0005829306483472042
3,6.932268717055681,45.253733774660134,90.03324860804672,3.578689895885475,43.55480262763626,0.0031177511792096417
7,3.531348403015014,3.566527513258755,98.48461123731128,1.2126593407863908,71.62011735329652,8.285894743572388e-05
5,14.758042641269267,0.2987586466117853,39.61115317901327,1.0889182174886036,39.29563327017192,0.0003010026337857889
8,5.755655595380201,11.573434607123895,68.07359443710834,1.9895119813750852,33.30635182712975,0.00016537895283586938
8,11.292668081564726,20.20735396261559,49.36539762019962,8.190949291358514,114.09747055325477,0.004278923108333766
8,4.754750071233003,46.15859575338537,42.37487615728245,3.7478594103486835,109.73629322321224,0.00030718651190201365
4,11.829544088401446,26.431701872085018,19.03913537398455,0.7958172221256883,156.3374913136564,0.033698140780719296
3,3.223417953112043,46.54151438124977,64.50547899823282,0.9255775353970124,45.98326961078861,0.00015086693687784583
6,11.724002848300696,10.443959260327308,28.12997585063609,5.285549473537139,76.5281300722586,0.005347343968549082
7,8.968508530086392,6.888429202533403,70.84827841554566,5.122825558477768,27.90853105009924,0.0012516027683762883
8,10.276709426992058,32.178981384248594,72.82705326112105,8.125343814000898,165.34702067125474,0.004673340024802697
1,3.0110571064612826,3.9764577243945274,58.62264160222993,2.712525401598497,58.62264160222993,0.0022719210103884406
8,8.92383137347506,6.989185455914987,29.787053156745756,4.345057738201549,31.185156223264876,0.0005771261662253376
3,4.34613994205555,37.83508835130173,25.47410862731575,2.4943679195832185,10.853824838225014,0.00020842034053276698
7,5.718716748837631,24.19234043206801,23.925697531678413,2.687762442191129,13.038428457521734,0.00011527321594020038
3,10.525457442182816,13.02740828218203,35.947145108109225,7.317145408279568,10.9572110160844,0.0031369583058246256
6,12.891512512670488,34.09655496488268,76.14190012458543,4.499528255609166,274.7226031054638,0.025520859106952423
3,8.290004028861262,44.502623870248485,61.96325621946708,2.485051722069447,43.38885070203473,0.0025923665954942724
1,8.94683553554744,43.09006199597523,76.32755839719647,4.033881862688351,76.32755839719647,0.02360518950568366
4,8.482807950888814,45.21024834843562,57.53683629691573,3.1421578031617305,191.75492707588378,0.015240675492323481
6,8.238253689284713,45.68114653605311,61.991599101810344,5.26480061647466,235.20804623837196,0.0057022589106591704
8,11.47317970212504,17.421340845421263,90.89318527327535,7.70740458787019,99.93908708574456,0.003930570056457438
8,8.829350058219207,20.279346393654812,79.91680304485702,7.0174668988220406,89.5267241307318,0.0016047510784129766
4,5.901786815624663,38.75931971178673,9.478289700878728,0.3536864018262754,114.37462102880203,0.003061392413452313
2,4.4593728062076385,1.5646936831339553,58.070755677432075,1.7359317879006009,6.977552460612432,0.0003867269795608059
2,4.908371314555826,10.782580430395683,73.4811112609018,3.0513481012869788,52.92490848144518,0.003911581298574551
4,10.637662217640925,32.10119037746687,68.8585161233041,2.748215984392407,170.74081000983887,0.02676176205516116
6,14.728061951823545,27.15781282693875,88.64677540095364,5.183055526112953,249.98871861948876,0.034629521521749695
5,6.128147764423083,15.775891696793721,33.98953515907972,2.3537295782326995,27.43120113786584,0.0002873926811640543
8,12.430660261759506,15.756770656292002,8.109674222833918,5.376994100089577,97.93353142541362,0.004898721862802153
1,7.087374294357781,45.90937204280438,29.679019040146358,2.0121756090473144,29.679019040146358,0.0019276562968388066
7,6.9032310383488396,37.27661869741108,28.038226168785098,5.957694383361497,1.4339625719722828,2.5392872385760226e-05
8,10.306037135295567,26.136078349340547,27.371362993175374,8.81282642067705,134.67969701964907,0.003839246662029484
2,13.140734106239913,29.056198457577388,76.50542509936061,9.756232424526559,381.81977806916274,0.5414985791626324
6,5.656403970873087,9.287945690497262,76.95989755130532,4.553165271365703,32.835233053113924,0.0002576621534034824
7,7.811748169660842,23.944297037444272,13.641917616563282,6.450527328521981,1.0983146337335834,3.228872506874807e-05
6,7.860940895171285,4.938085763089384,69.98628377008541,3.5453462991312303,24.26125019933277,0.0005110060511033028
2,8.978046113830779,46.95560852230497,43.44358318738091,1.843658230284487,421.56961861623955,0.19067546643539302
8,8.235335479151068,18.162339835737455,74.47448445825167,5.3869554589127695,74.78648081682373,0.0010877667000650255
5,10.0676608042037,7.690608981180258,64.78308097178703,9.562836460754513,4.868558933547658,0.00038976950862970914
1,3.738065987217934,47.46915172697483,34.2392608133386,0.3860873154475972,34.2392608133386,4.605395010013644e-05
4,8.73905549136441,1.9899235431761308,83.7926951687718,1.0447677156061872,8.695026133694345,0.000755619509881256
1,6.49634389426482,49.527200708435736,80.00678426325562,1.3250257343557967,80.00678426325562,0.002126208405418948
2,12.2699680373622,36.07212687381167,75.16147377864174,0.8369099166731434,442.60384378134324,0.5110054038683798
6,10.063574637190232,11.779094982603866,93.51395992665566,7.642643241080251,74.08737594749186,0.0032740876552550505
4,9.988158454285767,23.32379288605262,4.492492990618735,2.4975670679664344,116.48086955041835,0.015112964230553931
6,6.256282700073003,13.227168485538321,21.45512867634457,3.1814790031980023,51.720565854390145,0.0005491634636994252
8,6.0155352988210815,42.825934137034395,23.807462521741172,1.8801911981537756,128.81045925315857,0.0007302015372888392
1,14.779577342336871,1.9227796615727877,64.36376939947365,8.65608668180736,64.36376939947365,0.14340373446411084
4,9.078089117791666,42.97840911408854,63.24255332675176,6.694538632366088,195.08091403930268,0.019003644048394285
7,14.075681810785627,23.23603516559107,26.33735090147512,5.91032352705866,16.306188583667623,0.0017691799866247817
4,11.071472186373438,3.958831192525941,11.6249373851249,1.2650762631222507,21.91504471929927,0.003872552027888005
4,9.325015007168211,23.72478351686933,11.601729020732954,8.208466529679548,110.61698116831175,0.011679095245876403
5,5.30626104343397,25.430234025672,81.18623812487854,4.496112137919288,18.448547949354243,0.0002950793931160485
5,5.135975719312584,40.86863223650188,63.000157152201176,3.0586108187002004,36.13841922022792,0.00041846250819993524
7,3.085218073645075,19.377040967958298,84.03685154354315,2.6623074051588036,4.304243380423118,6.807402744769036e-06
6,6.860940290295014,4.4965092924233225,22.44485475587352,3.459736748504613,19.281426106295687,0.00027000968682046854
2,6.154744780686643,17.44521559982555,46.97275139566119,2.242317981553817,107.3708496609795,0.01564575601122914
2,11.964705823362205,38.816663958117616,71.44673126581434,1.4708747849633717,464.4299653031837,0.49717161493199696
3,9.501519449112811,39.633397801441674,87.41694060040508,1.6825244909668644,71.9371908326655,0.0026538473977919803
5,12.57890553361595,18.600278079420306,35.99459216404342,1.9133588492419482,34.808720086129135,0.0006390581916998669
2,4.4378737986145875,3.2574161997565465,0.3553684221653919,0.35218069123563517,14.45600200408228,0.0007896834945406571
2,13.338762263346764,19.18854381342372,97.37348417364291,11.934964684383834,255.95142410707234,0.37965066438168205
7,6.378270616336426,33.61589847618067,72.64969655050982,5.505533308837207,3.708301979642323,5.1763369375527166e-05
6,4.034816741959615,32.9787158027262,18.980220047176378,0.8183533731135213,83.16442165572985,0.00023686357936914096
5,9.857499673122419,45.46719365678322,93.01452510280969,4.065726860640488,72.54289790655243,0.0035361888500564
8,9.867379103641467,5.629370641623593,13.015279326520579,4.763532687805238,27.773567117904697,0.0006948737088742406
2,14.490753045209622,31.11816731468668,35.316700862574265,11.16483511767562,450.92567777663857,0.8575468373251526
7,13.997941665669062,10.268817645520944,90.17267720333052,7.575502144579535,39.52804429622274,0.00631052544032378
3,11.532046784609129,29.53324547322286,5.875352996427951,2.3752332396109246,4.66521797077159,0.0004016775736554535
4,13.376710812971337,4.258293103075406,80.49232339101671,9.055059053668973,28.480977698355026,0.008876498593085785
7,5.803653713434443,33.26832049766997,91.20637144505976,2.4858169898669615,55.34260499346544,0.0004362565280136234
8,12.569985991606837,31.44556989181601,54.97456155030975,4.041727813480286,197.63518651911048,0.010222036436187267
2,4.837845253221611,47.69799749986653,71.95071525166354,2.7679381124278377,230.75553079290557,0.016330070294345477
8,14.434906318487597,34.6707343862597,15.485221982624909,2.400890857697396,250.23440142941269,0.019600073482728644
7,4.069136245059782,29.868774463562815,25.233898014417655,0.5936605750478365,23.779312988789545,5.482564907806727e-06
8,14.162267142825762,10.29555499934489,69.56948021850947,12.715953046056653,72.90420014218883,0.005392866529008849
8,8.559193475811536,26.751265428040504,72.21078432570354,1.9404971471658121,114.4846282606935,0.0018694527130354518
5,8.08398117589826,33.810825795508975,39.301805983732265,2.3967524226438255,34.63190589033369,0.0005458223973337111
8,8.13414243040763,40.84193508486847,77.73316648733352,2.755753621437026,166.10705855689133,0.002328049346193554
4,9.436292759058595,36.22174717118836,62.07293579472268,3.512467657729075,170.89950527596795,0.018697511303473146
5,4.59223703947443,30.550848789396827,80.63111111543624,0.8283916698733137,76.93210875066164,9.35693906803067e-05
5,9.374224847805747,7.205731760312989,84.34695701302226,7.939557658636799,19.21199349733111,0.001694780344669772
1,5.369271695584239,5.483728058320275,14.990616720216776,3.3263218459054644,14.990616720216776,0.0017666413246103052
2,13.755334695633405,28.212299132173552,54.182803567062834,6.676891224525879,388.06961709637505,0.6312525505175977
7,14.38856285755405,37.7832340194838,88.03340213699694,13.6027019197712,0.7591314336912579,6.016676077758582e-05
3,4.943949987172131,31.82238810412391,91.31721103653099,2.7815035977843308,39.94145851136722,0.0011137232105666469
5,5.0078653531256405,32.476897218084886,17.23591614551292,4.603754278804619,2.081757061816255,2.422690650796301e-05
7,11.382200673023313,12.29589903069202,34.81957582963445,2.618926561086526,30.13769129084724,0.0004757323249167758
8,11.939295225162272,5.437019047717145,31.306239466213114,9.877162868347689,32.457087777762816,0.001438515014823532
6,4.543880647504194,30.406434589297632,57.90780121485988,3.17274497834858,86.35200605619478,0.0003512711244134654
5,12.489574697628331,18.149153613087215,9.33700421460365,5.3087896303409465,7.165099355326902,0.0007440766138948314
