L,P,a,delta
6.7415505839292305,10.207172911915185,3.871551249461288,2.0849438184943974e-05
11.356121865785514,75.69353251210548,3.8881669170960076,0.0002877990946799648
7.533022071509771,33.96510238525347,1.9736594536478038,2.274042843078945e-05
5.155244130715618,63.796854474070095,3.672137864176102,8.454777206005806e-05
3.2961447406959747,60.37829038425656,0.7977788299870943,2.911117773549067e-06
3.806995577558983,38.582796974253164,2.9495057232582202,2.369574074919542e-05
11.152713281982807,53.15677222423986,10.385907427425378,0.0011024422997346437
8.444362134672543,64.51385335716601,3.775599665345343,0.00016521205837986805
9.438950533304666,94.09503298781384,7.373265917174756,0.0008928043235029277
13.760055516484105,57.56340728609815,2.7730771366696056,0.00014204627210084156
14.884067368760451,61.43675117683143,11.42461050453289,0.002220386944888433
5.602763812781687,6.785581770377547,5.13336674078034,1.7396605507839294e-05
10.95693843720121,95.2215814760112,5.646341072321258,0.0006887281952717785
6.159868520845808,52.80819279093863,1.7256737609298956,2.195604912422546e-05
3.247811993588744,80.12734198599219,0.6324907343730909,2.433723650367827e-06
12.100543846033698,5.0291063147389075,10.587542016681907,0.00012080113529301239
6.840205809869614,42.091013573709105,2.340138958857451,3.4921809609576123e-05
7.601566730062776,25.697545915270158,3.7802846593611474,5.821980355078282e-05
10.059805362643269,26.697589868858994,4.427203606667756,0.00011229601613442463
12.972581462834285,79.14537299609295,5.729910986850638,0.0007186524924040714
10.547782123093786,62.386672526885356,7.79198876537845,0.0007528705614206489
13.471807865368744,43.97453118428481,12.01203627463032,0.0015018390008434287
6.28250441778763,1.0585739586393417,3.914610971427942,2.0186517425563913e-06
12.576562006950764,96.49279429455298,11.462585483794546,0.0027751786672798547
5.227631331671427,96.20232533557238,1.1573986314921967,1.5599159714657658e-05
14.433499883663334,21.755221028003845,8.04730474913161,0.0004138868540458267
11.249859316653783,4.1346372316556685,7.503164397313996,5.0911401994717287e-05
5.586092125362701,53.01993630119022,3.8738358865389966,8.54291245057238e-05
14.368447085867091,95.14108146164075,10.492741049795615,0.0028467555387863617
11.770269681241894,91.0395845764935,4.117653370572631,0.0004012434007133637
6.04729971114031,58.46628638893966,5.103770508773014,0.00016547096546019717
5.559743728409783,30.354885065370716,0.9370114437752644,3.4962550529221536e-06
9.218408567167959,32.996088376919595,2.7718108422338608,5.256762677919412e-05
3.307952616654379,89.79135514860276,1.5608329650357093,1.524507364913314e-05
5.489640905293313,49.178403563557694,3.1993532956979664,5.566400015355677e-05
8.096225625018075,13.11162289671456,2.5564299035227886,1.551842400611233e-05
7.490039764010707,24.84254759736073,6.494187149727446,0.00013948602293093864
8.56290509237773,27.679490146749906,3.9103546357379333,7.681292751825659e-05
6.3315444755367825,12.354668493190935,0.8883384879360663,1.4710803634192148e-06
10.041412157498026,46.30443815212914,7.904063330602735,0.0005356605146703649
13.366267271078776,91.6050908274991,12.282376691212269,0.0032033508234927443
4.410382271544397,66.87825429922609,1.5952127088530372,1.6502211060231123e-05
9.20854928584937,7.2473924248856125,5.0571439705522945,3.485892072370948e-05
4.584817276141839,0.5494817809162722,2.6351858193916398,3.535661347552425e-07
11.602316174311124,27.624766746925435,8.950709225403426,0.00047686739540886994
7.7527164336875245,36.26929347939404,1.4470789946108207,1.3804456299256653e-05
9.785055742302108,77.67496690467758,7.897798906090063,0.0008663401259633214
5.199358034568943,96.70055239303666,3.6366834440655484,0.00012747950911859372
4.738173112120527,38.756717342354364,0.3858203693012399,6.648403463004194e-07
8.856675367787455,68.6690029816861,4.961719038117987,0.00030441396735002654
7.267352854199467,99.49019073529632,0.5467257923819236,5.267518279637644e-06
14.285183343033756,74.56665838750143,7.096821267002903,0.0011191111983888892
12.183903045683582,63.61895490858445,7.182067332906783,0.0008031614943241716
11.983963438206567,7.807485417830429,7.44673583383783,0.00010284548498566054
13.844636876951201,32.32152011947302,12.241300581123548,0.0011822892102703341
4.001069225304223,91.3392158457157,1.2697445879572595,1.3171906544583264e-05
9.626309639068879,20.10054816809057,7.7983627107397,0.00021474140412831988
10.013712827469227,84.35903592732082,4.576257670036378,0.00037489784951500344
14.54323654256675,69.63236850805055,9.456679551023294,0.0017733348787884785
6.505770321510586,36.632437083075466,5.055953424154297,0.0001128495311504634
5.889945358985361,52.917426971265655,4.13260388232233,0.00010195180283636706
4.203527307185974,54.280646875281356,3.219693968808754,4.403516373281321e-05
3.1971555550976904,71.40537850738863,1.9901096203110593,1.7914092408116446e-05
14.154351801506287,51.65559410991961,10.908794998913612,0.0016163956798186103
11.03899855909092,13.307599018416628,9.58308854222312,0.00023967542010041662
12.421834944277652,77.34546715219126,10.732179160437575,0.0019697954800708675
6.3807612690473885,40.627249690611876,2.2019968698825987,2.780931772439662e-05
10.03692199423592,96.30938902119273,9.281900003525259,0.001440213169768622
3.7674631934517735,28.351378229303435,0.38390561714694826,3.8019307617562493e-07
8.827531151215474,26.30787802965846,5.338559137729795,0.00013211147595561232
14.729941676933361,33.35073956751826,7.301663050587638,0.0005465813571707618
13.51806294379909,57.231701595862546,3.479934168300131,0.00021412624329351278
7.057907422042147,89.48697402009823,3.7522182166691485,0.00018291124174633745
14.538841854497981,17.62816401400148,1.589956022977047,1.5607020567499935e-05
5.780419517654455,27.96787975992202,3.169651087245497,3.3183357683783874e-05
14.391825868988178,58.16798431478618,11.787177358914212,0.0021139280589429926
14.296532456477983,45.43342421615151,2.5287016273300638,9.771251598317828e-05
12.5904310482287,44.73228872557253,4.316213398607671,0.00023233132001340784
10.565375242401494,82.07342620964066,6.529517526706795,0.0007338515055536688
13.491455599499364,92.38783025113612,5.037320303400647,0.0006922933719988498
6.516243414093561,48.13069660698819,2.7596468389366566,5.128317475648929e-05
13.187322663755019,68.73517954472737,4.6763012130742405,0.0004369681756323795
10.414520303010285,80.10587110273939,5.044823899827889,0.00044509783157883675
3.158842293106794,51.836641038716394,1.2189225606804632,5.299829588365328e-06
7.166802215186635,29.431640895373533,1.2887593930772792,8.233388854135187e-06
4.777690331377981,63.808459772228375,1.0937638933062626,8.421887523554259e-06
14.781952677819039,58.51091003060592,1.7933750431331068,6.673025079471583e-05
8.740443684479857,90.15628197396104,4.115799421866993,0.0002813352267910211
8.968696385983952,5.2407036769856035,7.272388910211783,4.534868584516108e-05
10.673670196784684,91.01313871334668,1.4035446698527854,4.5745098537191424e-05
7.423015273555411,53.44320281653596,4.771907249899702,0.00017744438047493936
4.642803260227187,1.5676116049913924,1.9880522764502038,6.164958453997058e-07
12.865412798330947,34.47021787677881,10.73287953261941,0.0009219954130974513
5.278174942833095,72.43335638753197,1.9897779557376447,3.308655983271448e-05
9.135827790557473,48.8433087935833,6.16667507829953,0.0003287736491895421
5.691804347696872,98.01590374409925,2.3290920529799166,6.533897132974867e-05
4.1741338139284085,42.261007383104854,2.244655472336146,1.823710343514543e-05
13.3462982090602,32.66352296260078,9.975704974303483,0.0008143367382217787
14.675033868277563,82.16719344295682,13.516753624759808,0.0038166355752223633
14.530015896756002,54.79066993580314,2.4904258765066447,0.00011638859635809311
13.878665990654147,68.2326579062559,7.302778545527165,0.0010411225042483124
12.288567992383665,80.57023380386775,2.077281384300034,0.0001007903082045661
6.997741824343703,67.14275461256203,0.5419985336317448,3.361502973490456e-06
3.973216679855961,42.240749476866455,2.8732537260815967,2.6288992118201388e-05
7.886894056965688,12.479644789430067,7.373805751727215,9.209629620492969e-05
5.786809706051313,58.02481665713005,3.390277433383625,7.764332586245703e-05
4.589851617095796,89.74333267292596,0.5287021643788433,2.7679553334931215e-06
3.641126181441903,41.8892426518415,0.3843397332005505,5.434415433280784e-07
11.707132370526946,91.07252348428405,3.899559479459737,0.00036032606849414396
3.1371295035003723,50.3527819782402,1.2322508362195688,5.211322927442961e-06
12.246968982033316,62.08415624424766,0.6549658904140339,8.008938135139481e-06
4.7633597448045,83.29884760556429,3.8507696238149265,0.00010745449807766016
3.954264991041069,56.45971096407215,1.865312958697921,1.6366335538042706e-05
4.075236410863265,9.09693392955635,3.8557316010748717,9.433040119674162e-06
11.064573688246973,98.0979400800395,9.357666707546517,0.0017062715703477184
5.944406518234137,24.584930191283373,2.9763564794123196,2.696402650919492e-05
8.046473600161182,71.05053286301985,4.9433696831222385,0.00027774367055347483
9.688425495887003,50.511343861773874,3.2271835231968766,0.00011327014608396788
13.326614085945526,47.87726368177081,4.304769465018169,0.0002637623115148354
11.724531152535938,24.394081886689143,1.9601594797155288,2.594178322403608e-05
6.243934862864576,72.21507657001041,3.3770958257461023,0.0001053840734457215
4.577793591493531,11.278826483098726,0.5653764540921962,3.9561984197201885e-07
3.6644918450543753,99.04533093614852,1.6569868116664708,2.1157991676894967e-05
6.61918361377131,84.53735371072038,2.2475568883662183,6.266831183753196e-05
6.145417790876139,53.45089400057921,4.679612750869631,0.00013418561180743185
8.473686801605755,42.45529560580095,3.3327099368324653,8.679784451802089e-05
11.199376026572166,28.646463245986766,9.646535185773615,0.000532067670891764
11.347505347666287,50.15914709407675,2.5030030794836757,8.259364782891058e-05
6.402226158986,87.94174620241681,5.681923965278932,0.0003199882750651707
7.559123470801445,27.50064007006836,4.414210473665667,8.155367801505902e-05
5.173811540842836,50.05374588031359,0.8185872273991929,4.109478530619894e-06
12.462546147678225,23.454990206703087,6.2553900130119136,0.00023810761343550914
3.6821769171988836,33.71491136649515,1.0719787946371662,3.2203758563865056e-06
11.363966900699848,19.026050892333245,8.229021708044561,0.0002776775008111854
12.34434475129324,99.05391939211879,7.853206664776829,0.0014854813132460253
12.328890742185038,57.14974464624556,1.3125689713352124,2.9270516108971772e-05
6.113070772144259,73.28151240366955,2.602894172033765,6.510724625567853e-05
7.485757655190737,9.82499134520367,6.351085844009294,5.319118143971183e-05
10.05119562235667,36.611755007431576,4.191793775946563,0.0001391790291874626
6.273862829093604,89.26398030473214,4.512585666860968,0.00021674809579500393
7.450233590614665,8.443832642394788,1.1327656562323476,1.915762353349927e-06
5.364651362227676,16.548322833961315,4.453867485222861,3.1842234256927656e-05
8.51827060507209,62.54176103511686,4.27777827924105,0.00020292543230396274
3.535347615049369,62.27889941042252,3.191764685287917,3.920038107496513e-05
12.597550614847416,83.82270444539296,6.721915124271298,0.0009806590093559015
3.923477363839593,93.54927638714214,2.912409470793345,5.857345484221295e-05
9.226021785978313,14.198647542526377,8.53317067332307,0.0001649451607583045
6.681721194542353,25.937381852699946,4.720050096709727,7.379752642466272e-05
9.930515385976506,42.74614056932558,5.655885343079686,0.00027502745565676905
14.513200090001101,0.09032855212496305,5.515557748804062,8.707248959047076e-07
10.746842933472045,6.981430295969493,0.9486515394093848,1.6383557509626837e-06
3.424349229065891,22.649127794102164,1.504286270575094,3.74515221514086e-06
8.164829274096736,48.11019640158117,3.439290729817857,9.985112748072437e-05
9.120202227819004,25.152273816861282,7.21185492355673,0.00021965349396990436
9.434129936441424,87.6681892223048,2.0785976558074064,8.277461142612103e-05
11.176710127246054,32.427287554201115,8.029129120364054,0.00044424596675083006
6.3311531727811925,92.46228121426286,0.5305965468685703,4.005080439008264e-06
4.546326785595842,97.478726073471,3.854052128924088,0.00011806506547841304
7.712108118565132,44.98615339075788,5.021726372324882,0.0001712507190124455
14.476868673551387,22.712881689932363,6.227940340924431,0.00027312027402487377
5.245570701010137,29.16661334230033,1.5157441103568474,7.941191992506343e-06
13.847807459138844,77.63336816594462,2.9905854616116865,0.00022306732496394217
9.525671400927916,27.334970779259105,5.4970803780734885,0.00015886788055383084
8.48293705974919,38.05828679202846,3.556172826283657,8.780753985952687e-05
13.584496922758674,47.85758584818498,9.763457823579369,0.0011781453893721728
8.50324754122303,57.511111646998415,7.36463800490337,0.0004716640787777533
11.690011639338518,99.61004403012382,3.695053595053869,0.00035558779495754243
7.788303860437225,23.220975516359232,4.944874507837472,8.715659666579176e-05
13.848532714811492,35.34237032481688,5.96110053651885,0.00037241585215821494
11.280300242294729,26.2891177010511,0.9979128181099615,7.165106128459046e-06
11.3954646510062,36.111343664371034,6.881600375624399,0.0003891169935710189
6.932644818685427,10.080451689462055,2.6159108786044984,1.0451697967828353e-05
12.08134371284267,35.98097672410472,0.7533133499075803,6.038899651297164e-06
10.632732665365696,88.78650314643885,5.051100736951529,0.000506798244297066
5.880243280556515,29.858984784644903,0.7791440585778818,2.546992899971867e-06
4.926465869823077,37.193477984906885,3.031514034831935,3.346295933357931e-05
12.55669769420798,94.44741644379346,6.577785012499848,0.0010588175923820738
14.50999923642267,72.83789963268681,7.259553854935587,0.0011602428503650409
8.497665927120515,51.67387148180483,7.59004117138248,0.0004441225013706711
10.091809983884218,77.71927284034406,8.501185728745977,0.001019176922426423
13.292671730322656,12.317964885450394,9.205714456279976,0.00026682042337369046
8.486681440246285,46.44903532208423,4.835597699615025,0.0001866715278532523
14.422493721992835,11.823612873586631,3.9969400443477476,6.181460646322587e-05
9.909013944538469,23.361814501958,0.5682471760359518,1.8330295445854174e-06
12.84920544841578,14.18672597402586,2.025950492972337,1.7721854632168944e-05
13.90612462095286,36.18012391691393,4.703952560555523,0.00024693669669161587
12.786285825222826,38.16393203959259,2.903190912075038,9.504050027215326e-05
4.912973561387471,94.73085818332409,2.7660210168250914,7.23136894875613e-05
10.546781268740405,26.412573118752924,5.605137906820634,0.00018003754718026
7.781211103436124,47.24288453165168,3.118805122629744,7.744911853092783e-05
3.7525554242801484,81.13794039634867,2.8913067027057884,4.7289811744577034e-05
8.088387022678104,81.56175864366617,5.726913124174146,0.0004132522358485133
6.1042088026728925,75.03431870350202,4.084293020976124,0.0001484111446873409
13.18845970114213,28.783376214007294,6.625984004360366,0.00034687809375103553
3.3996555185603543,49.4971619411357,0.3029117084967609,3.7453574024580554e-07
14.507792662361682,18.621159518672325,6.314153425566838,0.0002302005488965188
7.264426181663156,18.839952278280425,3.626863938578342,3.751718983740204e-05
7.280482684830515,43.58412131383109,3.2985161377553283,7.327615603451686e-05
3.1959420322044947,73.8592221242941,0.1726676844380321,1.7277195389155143e-07
5.222787902834208,52.65842599978379,3.327887191152899,5.9972996666995456e-05
7.815114009643304,88.66832208474523,2.2011541965042705,7.605509460070752e-05
14.151497007632567,83.09087977775759,1.2763651477399969,4.645030414096041e-05
4.1953791626552555,3.160544282040556,2.1107864996896737,1.2292432510833011e-06
14.343618401748955,56.841904286621606,12.600763259946657,0.00228867613987284
13.433862366559588,60.91612643556431,1.0276401616225423,2.105415034824448e-05
8.449948762890621,96.15751443000815,0.5270016197813008,5.5243022556274625e-06
6.920410581219121,2.323662670886173,4.006732800535484,5.208396546437504e-06
5.792929551348682,53.11037709686289,3.1205793956388854,6.145165681784509e-05
10.373576477722493,20.47813619358524,0.665316730621356,2.3005440820305316e-06
3.3968950977060675,5.366290629158909,0.48494711538861235,1.0207285820597649e-07
3.1872727733619386,58.74885247317233,2.5585997227226036,2.2445047123535572e-05
8.145548669978854,77.26041436328025,3.7255670797574716,0.0001850816171603785
3.8168888876966425,77.48654492251879,0.6181395826166173,2.67268602547648e-06
6.023291858953115,3.0288410155906775,1.1464037175483957,5.613837880868787e-07
5.653930984153006,40.69464002715893,3.393944305517395,5.3000062041514654e-05
6.038294324674223,4.45096271486205,2.0880385261212036,2.5917776894899147e-06
4.572662774583093,24.783864699076975,0.33442036066364333,3.0913281877488064e-07
3.1444346747718512,19.288070275794833,1.9571484857121066,4.602919865039478e-06
4.3858115656649765,21.51825792421572,0.34699503182272423,2.7658996003188357e-07
10.421763114152974,33.91184140345286,1.5554685051981403,2.031386693643958e-05
14.691074553816604,27.74180418359983,2.8337822855228776,7.655951822922365e-05
14.884140018730726,96.22799113275983,2.663518647414585,0.0002388725076395473
7.908649144476739,35.24071200093821,5.816073186874471,0.00017791628039495858
4.9554531125592645,89.41725152929719,0.664530773319345,4.673201750932684e-06
10.665141088398352,18.104167152092508,1.9600122432209677,1.7407982943975618e-05
8.883664158584846,76.37468671882142,4.018205777595674,0.00023257904010249498
14.872917327413177,6.134553602464276,2.61875370439869,1.472449135649263e-05
3.7836504858213624,46.27612294693413,2.732712901345923,2.481888380586495e-05
12.398813259765758,0.5510440235525937,6.062663411597207,5.254891668741635e-06
6.460781967977927,81.02907630694361,5.4379048718101854,0.0002784350883921156
5.897023440918888,95.04860360377839,0.4971443608203282,3.3659261424661383e-06
10.950054858392111,3.5107370827145656,8.97552508275461,5.626957213296157e-05
5.952758219891574,93.38463614733145,1.1216773922869774,1.6386918133637655e-05
10.990309410710253,77.38538914913529,9.705226404349995,0.0014132051939483475
9.207702206427465,35.88615787927954,3.1622656091129335,7.314990932857738e-05
8.089067861230191,90.88765512228052,4.12303618554977,0.00025936254995958765
9.656253703937027,29.625727125090094,0.6887290967278273,3.311803273541585e-06
6.444618239035557,40.929531223476204,4.551350640411788,0.00010444415064389817
11.478896475275747,9.671126219202165,2.7824174330645404,1.9750254964993433e-05
7.978282432002768,65.6938961900144,6.9806386498827475,0.0004522844039574321
7.326546725830707,2.960082874227188,4.73007967793965,9.520013656060232e-06
12.943882974668853,48.49052751990372,3.951213874949067,0.000220048611333543
14.099602943438306,68.31918502525338,4.015816908562872,0.0003514917295486279
3.552087730647563,82.12376009491109,0.7226057961693431,3.549765291084114e-06
5.791523913957186,14.994138962166215,4.469223172607712,3.2208767644573545e-05
7.182232433910759,75.40903662487175,3.1934293570260612,0.00011761702181158174
12.779597752442967,71.90770235550296,3.8243080497760977,0.00030248322970756616
14.825897131719572,55.95705341197842,13.455058521194552,0.0026189272028009133
14.627660456044222,58.464459778786406,11.292798870895401,0.0020248864488847775
13.859380146599122,9.127072085677812,8.006185680602847,0.00016367342857569997
6.5586751807683585,60.047104324038024,5.064633832775801,0.0001875419858676321
14.90413492097369,38.15222070708323,2.3565534256534484,7.478363505335676e-05
5.993040492677414,86.7580851341647,3.925126282050994,0.0001565437669673593
4.2708738585867865,31.30988817359902,1.459513131820931,6.3100248617964905e-06
14.41143133266473,57.65950773635247,9.637761083910064,0.0014994654313730056
5.801043065617156,42.65713997011944,5.310805133246383,0.00012123862381314111
11.277219180933006,87.62619382503131,8.484118488961347,0.001332299770697563
3.700276307767064,25.391666698918904,2.0684653848969203,8.177261507551738e-06
11.768509189529714,7.880236030946042,8.484858430310249,0.00012679928057219666
13.580642548006075,74.86557209831396,6.403252593484711,0.0008783866038073037
6.26924274559155,41.28966169083215,1.8930019896566652,2.0855816292948403e-05
7.5486827529291425,58.90983591262915,0.6534942666910426,4.610688661565534e-06
7.491554199850993,2.6389331713351116,4.940550696070817,9.411993968345111e-06
11.985459090481598,95.2109791397402,2.137394380090685,0.00012258452645029763
5.853686910468467,87.76183773849765,2.712675576693351,7.990968185018025e-05
5.062237188571716,62.38679005772775,3.2908545379173946,6.697681675994354e-05
8.391499784252858,1.7029842112618043,7.150939102128353,1.3079649834893703e-05
6.6536208885278345,37.79764739828766,3.9817082074190493,7.979509180183468e-05
13.070269467103829,97.87965377421489,3.2146616796132976,0.00030341548273161333
5.852901912187665,68.13303587402346,2.789786224839926,6.526300538575832e-05
9.028673489871137,16.098786131341914,5.876384930011163,9.825746680119971e-05
14.311003196375164,46.05967486545006,3.23122087810969,0.00015910469240413557
10.60797237293593,96.6737743843486,7.52057098090963,0.0011073760597664476
13.407472865549577,53.470817441659335,9.88723110501057,0.0013213918746742617
14.282516272257208,2.4614528029824556,7.430856465083276,4.0114003752654006e-05
12.009178342636224,61.97720842759777,9.88260643853996,0.0013188069459470842
11.394900722697017,27.12165309311598,2.8745443652668667,5.847338003976659e-05
14.615586799250725,9.884595187690437,7.804193451424393,0.00018082122543097644
14.932809475772153,40.2908444731893,12.763785530355701,0.0017522820307140777
8.421860192037116,55.85230974322448,5.758332030325829,0.0003010574060295941
3.8504373382105004,1.7040718047802716,2.9886589527007925,1.0860947396413079e-06
6.513528377286226,55.90468086359475,1.6276247017965455,2.2107663103419542e-05
4.828256468252766,51.12031468396374,2.7303912152082717,3.7330317888847966e-05
8.009836497552142,79.39083830987602,2.7364680771140706,0.00010548910626253973
4.575471941679073,42.35498168153972,2.9421418838354434,3.294893553763144e-05
10.249413648250584,55.34504296698862,5.333268885128184,0.0003334065128791692
7.59369670989425,74.20093040571263,4.654479888441983,0.0002428214329842942
13.74463061145852,89.71458717819455,8.327913222431194,0.0017061963572151588
14.613536061582023,38.00345760236875,10.4164150842684,0.0011485220892374806
9.562618820033066,60.16334957831465,7.3535970525304775,0.0005783996081917849
6.297882838411159,69.46109034163818,0.6656231843688623,4.674733469710956e-06
10.106765025142042,4.327067644219618,9.131858028772683,6.371323589910383e-05
13.761133898692918,80.07605084861348,5.721885270726634,0.0007769265514686952
7.880800150028979,37.74301852153938,1.6004905107408012,1.775868544929494e-05
9.62493932030365,67.02389414436098,8.467849393482805,0.0008172843014360579
6.259833211273751,47.166406620494904,4.729881609949218,0.0001235425617104961
8.465329793400324,70.23391426917073,3.625856753788331,0.00016751279572534033
7.820562424555184,72.43309792357789,4.613530140046933,0.0002421538800757479
5.980961580995652,19.157101348646734,1.516637496472312,6.031849324830612e-06
9.0703966059037,66.21742342864505,3.82605016039989,0.00018890015692474816
6.724569911757737,85.13234378820871,2.7627624388246073,9.428070705686409e-05
7.47641836656897,23.556720050497482,5.447590529682628,9.892880096984678e-05
9.299645307051172,75.81834698938779,4.078365921175389,0.000250332705662778
12.00714027514785,63.38251131552236,8.757817919517596,0.001104493762575348
7.002089589495304,95.51260344725638,5.329090724887465,0.0003543672313481953
14.089905199449163,26.02465772917608,5.594507823779359,0.0002489431235272323
13.347822562030828,15.427777765800354,5.953889664821703,0.00015536218411601278
3.5842835517063425,31.21210152816999,1.8589685721644813,7.994240827948648e-06
6.043710291081873,25.79587781979187,0.32128138138593504,3.951849814882602e-07
8.353626151910422,75.68327604735128,1.8841562031390975,5.189248900355068e-05
4.255534664909689,73.31093038467984,3.457296079535154,6.797950967891768e-05
7.181711868401965,66.96849008553339,5.277454195069848,0.00025285052797098236
11.88117030741219,21.63791144584878,1.4190444757714524,1.2426899727441499e-05
11.166173773713911,86.18068074390897,6.938748579808148,0.0009183650167369624
10.468613142792059,95.65715558589277,0.7187940086725072,1.2638635526852347e-05
11.526340832668147,53.16058181086445,6.117989249620637,0.00047192888644505824
5.459084243516421,64.93727306293859,1.0663418430063447,9.42121103852337e-06
7.100377378376786,50.06920990205621,5.808869233462475,0.0002181160129428644
11.114909787329555,28.355771510260386,6.705999644324645,0.00028307452396915964
13.550817156375924,28.614760399660423,1.4578516003451432,1.986377278115981e-05
9.524136645937142,31.342052273491316,5.972857286434519,0.00021057669398922747
6.392395811346439,19.085000416415397,5.4525754872981596,6.489546897734221e-05
3.362823096071791,90.19236326293176,2.3887335064507336,3.302172420660873e-05
11.52404194769056,85.83981340466859,1.7710387008673076,7.359560162551423e-05
3.0946092421012845,46.16393613188367,2.0071138478405546,1.1277190032292227e-05
7.472148837851947,36.72514125601705,4.480542633548222,0.0001101962269746871
9.366446574753382,93.90783565470986,5.790493482771092,0.0005853678278964962
14.065337541206317,22.23734692328101,10.769068268468775,0.0006753985784930677
4.073934540394801,55.354195946680164,1.3198620086243504,8.760526522213294e-06
7.871307863619405,5.449815554216264,2.9117673862916265,7.971306236200132e-06
3.2917583965218933,19.1202197017449,0.7624848883698535,8.441614014639938e-07
7.111331812099084,60.40269333595097,3.2815843316028626,9.785373612614275e-05
10.466772706077538,66.21836528441698,4.3841022160347825,0.00028653855735498766
6.348815378743181,58.09958186732397,0.7979931371757595,5.626212443275756e-06
5.516999395867622,86.96014159992897,1.4804639637482013,2.3936647319806348e-05
4.388438799925124,99.3405220822747,0.6930873127687368,4.9598114779151805e-06
9.925682928244102,76.38618421529112,5.449771225825551,0.0004599214058269963
11.343240070856233,46.50917841437588,2.4789502516880866,7.514550484614454e-05
11.063485687149868,83.39346694541027,3.7952400271863387,0.00029424287123936175
14.386332248646088,12.038739416600164,11.298277291055507,0.00040801845325238816
3.0324385667220324,68.32706964459298,1.7123097952565978,1.2328978023233162e-05
10.766359846728433,51.833778745343395,5.572936618209435,0.00035853876537204345
10.204706845171675,17.80658862557184,9.18348580713265,0.0002681943546199672
10.064875319643459,97.2933617280214,4.464942263170965,0.00041588006725694837
14.55324383808291,33.84374197787475,12.301521944391617,0.0013383388309597332
3.2024600804404764,61.54234059633834,1.8256219493609067,1.3301242083669254e-05
11.357789168417401,87.8594237524952,4.7112329069913566,0.00047715983440933373
12.764143796422362,50.66888439148206,4.613789538429135,0.00030271240998647046
9.11768635945901,11.513785017643185,7.868929721451088,0.00011575751831059075
7.00757843516171,81.87390843472899,3.9152799835566343,0.00017892677719233424
12.490081958728858,35.32137670588005,3.4540348425239418,0.00011945263714091175
4.166915107589096,98.30668688918388,2.156470135481598,3.940839752986315e-05
8.304427652759102,88.3825446444558,2.2820052661750236,8.680157659358078e-05
9.239428494850058,85.34493333489573,2.463250180813427,0.00010898369396300743
11.32747693121457,35.62531775378994,1.882934962762034,3.3786744763751496e-05
4.0906287843889135,75.71297778090657,2.7422688865995632,4.52152172050358e-05
5.733114018454332,98.63290630015888,4.316686551745939,0.0001973090502758737
7.923618752281508,52.63216119513313,2.7039410451620602,6.755622001667307e-05
