Type,L,w,P,a,RL,DeltaMax
4,9.56935568278934,22.54552237080522,91.0471278403273,3.0446197579078493,107.87306131025956,0.012308351069626628
2,13.348364504960943,47.4760311828821,14.707348092903793,11.799004655045618,633.7273694780023,0.9420341647009148
2,12.22701289578477,3.311798892593293,4.586126640463295,7.442889843074098,40.49340776798391,0.046262111921216695
2,6.945019323450099,31.67004271583629,24.014561877819308,0.8214360178628203,219.94905863597307,0.046049243525653136
1,8.521429907802865,29.238305297457686,40.03004889102814,5.776684290774908,40.03004889102814,0.022027001549782464
4,5.182561012789738,17.28336416619316,89.67884099060119,2.4698296571853002,44.78604464877994,0.0008117359111441799
5,14.67732419124125,30.09676977704801,22.38490659063206,11.589385044425391,6.9600583818237896,0.0023869327422455077
2,6.3430840683835035,8.85052421383734,8.87025337570556,1.0058373282675834,56.13961913763407,0.00895469671617883
1,7.271897811263834,44.710863144796285,12.87483982996439,2.52399982606863,12.87483982996439,0.0013185894174784182
3,3.4717456780931872,39.97051994545213,62.79003894909078,0.42904919313688034,55.03024948117758,0.00027369271011591157
6,4.883732192594325,18.86429826210363,0.25950243836465603,4.060681671995203,57.580112945835424,0.00029081533794964135
8,11.9791162846039,9.226050967818866,20.93493233367103,4.59309137381592,55.25996869559228,0.0024737382960051857
6,5.8333983974088515,37.99777044687928,53.126575397353406,4.07442143391592,138.53508326870937,0.0011923780085511928
2,3.440198434687175,12.621847217201038,71.33495858845524,2.943730167293842,43.421659039475685,0.0011049354613783615
6,11.995394784103048,1.523607636679708,86.72149810747233,4.423085954080538,11.422671936279588,0.0008548710589588047
3,5.909646043616756,13.462161547469048,37.728416310462265,0.4022346092648489,35.16046643989223,0.0008111137278610528
1,13.088519830535173,4.46021643560281,53.53355640155235,3.401637856165001,53.53355640155235,0.018513084305134996
5,10.123109442648584,33.95511595722448,78.91712386073382,5.047361909666367,54.37988009698745,0.0038073271773242834
7,10.010393816570032,36.84112376974564,55.77422659504374,5.784825310323052,21.424105364856587,0.0014569874880966509
4,4.530963633546765,14.188795289936223,36.30822963986351,2.8605129593562393,32.14445773127033,0.0003893288734067407
2,5.932237865575854,24.912384892447008,33.0348481280914,5.2816056857970075,147.786192980774,0.019282775678986137
5,4.221389671444845,7.642956959216601,24.595772838450813,0.8215383040965581,23.289096673544396,2.5200007209282622e-05
3,4.0546514944817265,40.293244337057175,5.565348935697534,3.2764934505643213,1.0680871210298104,3.8643972182695284e-05
3,9.294136674843056,20.519841349483077,98.23786169086064,1.4018812164264765,83.42015264865472,0.008215515736031933
2,9.91198101366792,45.86978065427658,0.5300006397605417,9.193961536230363,454.6603949463015,0.2767250831671365
6,5.050651048680789,33.43216099622155,92.93759891275857,2.7833461329546587,105.53386187201959,0.0005895534651973421
8,8.719433809516943,41.92912793513124,20.50775601494591,8.032295862275777,182.79912786057233,0.00315578749341485
4,8.105237263397001,25.38051893422275,24.240973241508023,1.2429636031475948,102.85756391500769,0.007131357548573869
2,12.213354017314066,4.364508979483772,50.6103956359347,10.855386700943951,53.30529327818144,0.060695318089958886
5,9.39107319061903,2.5911768411213454,33.660427819392055,1.6056219216555385,32.268608618870026,0.00030477160817147766
7,9.587063758667728,10.086523116511792,68.45715478798333,1.23751065428674,65.32972763015475,0.0015708852709146633
7,11.178032666687152,38.011392994484325,59.56387406078443,5.303066269735298,32.06553638403142,0.0021664458367848683
7,12.53147339959755,5.334962505671803,85.07274600164547,9.039917601301925,16.132583103274758,0.0043597906600204945
2,4.491566681826537,36.54337376018221,93.83404568210378,0.9571966955627759,164.13700002276858,0.009295656427729462
3,14.117393083076534,36.07982753756386,4.809464396408769,10.635522079255237,1.1861917088531782,0.0014095776434836329
3,12.543207742318682,10.081366002387227,16.36559428657045,2.4815384126815023,13.127837908553373,0.003364235529158304
5,5.828300952779998,31.68792818600886,90.7866130462516,1.9500150053169945,77.24251963872626,0.0005574708375523065
2,7.709341289071625,40.82997197357886,43.91349085702184,3.000860992559468,314.77218876754876,0.09014220714573007
3,10.48921853018205,26.989053095731652,43.874467538833905,5.976102650851941,18.87753177959846,0.005274363124338797
1,13.794894879294821,19.19456106866057,54.35528611139886,11.943963477556297,54.35528611139886,0.19024178731797733
3,9.514191727360906,21.576407156822132,33.281578591248426,6.731235684843581,9.735054001347288,0.00298571521396653
2,4.671264871960647,39.7012594635148,62.00727559285135,2.4763074971541146,185.45509870451187,0.011814688501422083
7,9.877810191088663,49.88463079619216,75.24031200388227,6.778967434028517,17.568974079944567,0.0018884321838749005
3,11.927355510872124,1.676621736788969,56.98896848713165,8.781072002006992,15.032959449800654,0.010072842787193408
3,12.0556235023214,5.145801537207251,53.648135148459474,4.713018327138795,32.67496489950293,0.009791572108372365
5,4.529863947983789,19.864364528018363,79.72953657795536,0.8376881917887098,75.89181398552512,9.262726033515249e-05
7,7.907462125025919,38.59409902991226,1.2203072318044517,4.654319800651978,0.4496750295758258,1.5712645846900003e-05
4,9.512693320171154,12.589952945347637,34.56959935039195,2.030369714826287,59.88218064223881,0.006711921588527478
2,7.110291086142521,11.36754915149935,42.35968624204829,2.1980516012245372,80.8265834031928,0.01815918613461443
3,4.840216837392962,29.31149160083986,50.5888678884466,2.9056248189510683,20.219924711413203,0.0005975554088175232
7,11.71314703274881,29.648145262941078,10.221266422519959,10.270971309926834,0.42669596703053575,0.00042775418671726803
5,14.069992574127548,35.36193171566993,15.253904291426135,8.001035281999261,9.257354610346509,0.002080144189157731
2,3.8270584724066254,3.8660532744393628,10.42469660518095,3.0861233763256166,14.79561193871854,0.0005183322638648546
3,8.410072456849585,5.661902292037762,98.48411989623345,6.770177944672975,19.20358814778581,0.0061023088948565455
6,13.049889468029905,16.607320632746948,31.14442640456412,3.323233419565813,135.45231163592507,0.0130525749103593
7,7.788032446441563,2.7380819411015667,33.519724164590095,6.0167854589990135,4.412799652243757,0.0004123371533781638
5,10.244658380761667,5.713365002784387,41.450458420362764,8.474036439591318,10.639052333065209,0.0012386697358300358
6,7.156151932391535,17.347660094811385,73.75012481097484,3.2703338590242197,77.58905706872251,0.0012329015682922455
3,3.39416004292126,45.63747314395644,24.822644275715188,1.9342257704289145,10.676994795098778,0.00010110526226960434
4,8.027105394054574,45.742295053405,36.23938991166331,4.595754760120645,183.5891116798116,0.012364102478938514
6,5.641166568973165,10.634039217061314,51.51736824068126,5.234930279462152,37.49274157777241,0.00029183894218569805
1,4.7839527330373555,20.731206186351187,8.534966807864386,4.531297008103557,8.534966807864386,0.0014341743640260641
1,6.5951509411977245,15.496846313430545,39.73181154575979,2.8630210727118546,39.73181154575979,0.0045927095540103414
8,13.776651473288565,10.256982024100358,19.068772066366655,1.142011405531326,70.65343325690826,0.00481097456433148
6,13.038777759507994,29.372680211703717,29.404467922097155,9.031352179847918,239.36490592593935,0.0230070215880749
2,9.29268323193096,22.03813734691141,40.0763060875326,5.145138451990695,204.7934293866351,0.10271158605355382
7,4.235777751975786,16.71814056552411,7.550336380388922,3.083314112840494,1.3726350016044093,1.4942889022443043e-05
2,6.248936077722645,32.19997716195079,40.87341710980964,0.455220746277177,201.2155989891595,0.03068738695622319
4,13.077466313478848,43.34968800057617,40.79844953648447,7.147493604174168,283.45204226367656,0.08254470130981356
3,5.772897559056856,33.59463717993642,1.9710537754364155,0.829552238886898,1.6878178344461714,3.950106390722823e-05
7,9.833322213162004,44.37302412567515,55.672158478336605,6.8708547989974695,12.114254711526048,0.0013785027784534885
3,5.9180662919934495,36.11334659278296,85.56964681062857,4.717869890493224,17.35370594254832,0.001847515043605747
4,14.332916706927282,7.054092438885679,40.6392308273522,4.8959961390908,50.55285968475698,0.01938153808893651
2,3.1560230821288324,4.2754265427234035,20.78862551460273,0.23316377716741238,13.493344854781334,0.0002651063618639602
5,13.517328910503526,32.14627818071266,70.39461351385094,11.75415019821361,13.695127351857936,0.0035359427460547655
5,7.101808220374512,12.971171671564624,37.96924081672669,4.128035738696171,22.454692255773537,0.0006671455565053625
4,12.967854078782997,17.25960724406378,77.38345232013403,4.882165003498212,111.91003409906253,0.031776945776339306
5,6.5335891145030125,47.422665348107834,76.36057941597608,1.1505771837126781,73.01696549879716,0.00024493851160871225
2,9.789319439598726,49.26836561208673,47.10654526938144,2.0939004307201823,482.30376924365805,0.2827861755737436
2,3.269631699841409,13.433867969247304,54.16342146608669,2.027598006824478,43.923800563735114,0.0009595694973656838
7,5.616277289929037,32.25270838846647,42.17039345532818,0.9494237569833984,38.96247769691025,0.00019454588733145767
5,5.060151430179642,13.615366325968449,1.8390676547466733,4.416848943774766,0.34881457399939775,4.702031296927989e-06
5,12.780653140829486,24.904537675550287,6.717539991571009,5.300434381201076,5.224043770019117,0.000559749024991262
6,12.95690164448642,10.32106358803016,1.0995828658480478,2.244097363034901,83.58062861037305,0.007883124633147257
1,6.197980720450587,36.60922892295312,25.073066056159774,3.8414356677821866,25.073066056159774,0.004548614612955285
5,5.104455343481395,45.72059729624799,41.87705248920731,2.01536492420914,33.37367144348961,0.00021103524853876085
2,8.064432714608248,17.69356882806247,95.86271773132205,1.7413838316416983,142.68859529519972,0.04677251771004549
5,10.237825313596659,12.267455484066048,38.929561404197656,3.1719277072489263,33.90311239064644,0.0011681581956909418
8,13.986164127502969,36.07664305609528,61.04046670079576,12.648752810278806,252.28692547594443,0.017974606060702104
7,10.964053984351779,46.8414869662379,73.25720972102503,2.669158822075049,62.34612545608147,0.002514390019951501
4,9.478113346898322,8.10069389457923,84.15296603100434,7.6940202475019435,38.389647460674574,0.00425616639135413
3,10.16211418700267,16.712194540848042,77.09122037458219,1.4830429677824974,65.8406488743601,0.008427250419956529
1,7.218481933610626,20.639677530337615,70.4925549688953,4.247769489146341,70.4925549688953,0.01845120314788882
1,5.956824398869282,40.955115883709986,79.94158789689793,4.022207618598093,79.94158789689793,0.014925052818389567
6,3.063045822700619,5.154687300687244,31.45965568094109,2.3790285650895258,9.868152127311244,1.229661543166225e-05
1,4.641823571027537,47.51186769104012,44.600577295795574,1.0055101321221984,44.600577295795574,0.00048550457312551297
6,14.498049516047164,37.919620697284074,63.894938533426185,10.628987821571632,343.60033656184464,0.045401645165867394
5,11.30731877421423,42.459782578265965,24.966800885918595,5.5460416106847905,17.43029380033884,0.0016613116748752513
7,11.318102537483096,2.5797903329354996,66.99174645500392,1.0157871842283177,65.46977693632967,0.002529361757301405
8,14.102979808987989,9.028767256366677,56.79452305526295,12.325150669073446,63.66626115829557,0.004650619137670772
6,4.446270945437574,36.551183572914084,19.259902778563042,0.6836311387146844,101.57279096350189,0.0003871278643074336
3,14.331197869361207,23.71071083287319,86.20426509893134,11.60962398023854,16.370667627570576,0.02643047679308828
2,9.269214912854027,32.22733253129111,65.01673504432281,3.5058722106545557,298.72207130054926,0.14868809056740126
4,4.446802629327346,3.847660081460458,69.62887758781397,1.5825613257401028,8.554892483498117,9.794829872341607e-05
7,7.853825396182209,28.621387971673286,80.39769794008976,4.198351438454593,36.03750867178319,0.0010142759201443806
6,6.825030035184839,31.294568821850454,88.5977748236187,4.124207782977271,133.49148259205523,0.001840164002838936
6,8.010073008334706,23.09714252877938,99.03413133417772,0.4022159734823679,115.63112371214707,0.0025767568736420002
5,9.347245608326544,46.95338492564481,79.87832357736654,8.86250398929012,6.208080676986752,0.0004029122120466416
4,3.632206031726743,4.4271705306809075,3.759677320626087,1.750008467972588,8.04019775251104,5.016686201970511e-05
8,13.484125370236065,49.20417345996476,76.82734138645182,5.744103968149789,331.7376218365034,0.02118028735403181
7,9.270230299614276,36.613590359232255,0.3346362042979223,4.362382099544702,0.18206871056306062,6.942458165168935e-06
8,6.44686789984898,14.815406022799504,23.360775104990992,0.5665757047544745,47.75648275580769,0.0003332325552898649
1,13.924069224690411,2.255033861016159,10.946759867911515,5.603980129857757,10.946759867911515,0.010361550429936181
4,5.61904665438077,47.49805919751127,78.6345014415552,0.7331164667858183,133.4469053116777,0.003082727955311465
6,14.787966180960979,44.20994890657515,60.079844644219804,12.767213826208659,408.60951830777884,0.057295841026374146
2,5.004407353104902,49.558431306848824,23.16717013834434,4.496252807893952,248.01057804033846,0.019427109252379723
7,5.7668303496602284,41.53212588753123,12.033876203499593,0.5319948368210935,11.745538588648506,6.0101573359462514e-05
1,5.645834508842104,9.321913107212726,77.95844735667534,2.0613660690008344,77.95844735667534,0.004106599630797488
5,10.557335075953837,10.816201151827675,51.82603666763922,6.20292701714166,30.245529102156603,0.0029919006539578445
1,5.086742990633848,19.812100945132936,75.82384757040913,3.440767349731282,75.82384757040913,0.008841641138972883
8,13.769233776554447,23.169037410780994,62.29373829351187,9.956318745261123,159.50994624338963,0.01084390901190942
1,10.115279218100438,29.00431039189056,9.148683739775487,8.493949426520434,9.148683739775487,0.012019480046887633
3,6.275512498275779,23.83384141651842,4.437666353323677,5.126931677435839,0.8122075231488611,0.0001142433711865862
2,12.714192896698536,32.76209903195109,55.08573706091393,1.6310794453101514,416.5436467929665,0.5350654646708163
8,6.031789127530621,0.2541069909012983,69.57142928497501,0.5664165061609538,0.7663598924739867,4.379655935381427e-06
2,3.972554590891775,11.009160097490566,68.32587636595959,0.47081832538364454,43.73448948714869,0.001713616758407627
1,3.7382043148708206,44.14531345687306,51.607902044361666,3.236770363509134,51.607902044361666,0.003594547268584249
3,7.173710494826317,33.90080762795318,56.5731963995791,2.082710678458041,40.14855808431906,0.0021755597859956202
6,9.25512374616498,43.40804020257735,24.528553225533457,1.773342735573349,251.09173978334857,0.00863114453115173
8,11.500355720580417,41.8506664181836,69.74714616692836,7.614692519811216,240.64877547623027,0.00953204871691982
7,11.387888856475051,9.461076989250294,88.16371327703501,10.422010934915761,1.7951086646807028,0.0033906917434076028
1,3.3509673964147098,41.290837528238136,12.886986747344519,1.178223488912349,12.886986747344519,0.00013230556985401325
6,13.904415711232414,0.056005574005474346,55.6181735039757,10.16374166760701,0.48670298944894197,5.6729834756923e-05
4,3.076630460602003,14.351906658745639,61.69269183757422,2.870704077586848,22.077756597006776,8.371817020137619e-05
1,4.3901262813630915,18.83476809933994,0.9072404652724964,3.4542017500208697,0.9072404652724964,8.764597735770511e-05
8,4.2837676659235004,38.0513951251014,54.12665786761103,3.926898991102811,81.50166804009424,0.00016684492390078086
7,7.705814537342359,8.97486617119167,75.36988340505192,5.855851004118176,10.946170430513043,0.0008980949944014728
4,11.25462866760976,3.391852955258595,30.096356694681624,7.735923934801927,19.087022753285133,0.0035429945387091817
6,11.502864055231552,23.678694421754425,5.79204605587983,1.348422962599519,170.23300183675678,0.011234428705055366
2,13.458441673828515,48.67444845886985,96.88778552856915,9.7531529915632,655.082225589472,0.9980680731054307
3,10.132750310742544,19.18061302028109,6.562614457401295,7.998404531346721,1.3823382634926504,0.000711193339724461
7,8.863718284855988,38.52037089038966,68.32953766065052,4.000306288843318,39.13919475138263,0.0012391534521502116
6,8.622473001223012,47.21518174789149,10.2193619693719,7.059984295969236,254.44476866814497,0.007072587503608574
7,12.537714584999152,34.68411128907443,22.07696127887604,1.556468762680666,21.14072240871401,0.0011330868748165971
6,5.760644196377207,6.566756320468903,86.80543225322928,5.282009483458789,23.642966679082832,0.00019597668168569777
8,8.188017612511223,47.18079600837994,41.97273169261223,5.114836415592617,193.15859434445707,0.0027613351194103893
6,12.121128941257165,22.11493811904551,31.195199049513043,4.105044149503308,167.53626029304615,0.012936813103676482
6,5.759455270693034,10.655235201254165,3.113408288451136,3.665894102466896,38.35521908771078,0.0003177298156053946
4,9.753003436120592,23.576623005125636,54.32328057899581,1.8854619811687339,114.97144259055506,0.013888133812611983
1,13.42347801546733,38.829842639587085,77.0921844644052,10.877110082189674,77.0921844644052,0.22341115556005578
4,3.2143427097398325,39.83989139320138,29.416797334347788,2.79857529579331,64.02953222828177,0.0002768825880812923
2,10.399803774248856,39.826864548808814,48.152235151255006,1.61797412040171,414.1915762511999,0.29117676349785027
1,10.287677379152054,12.376997780168757,55.841267258319796,2.602639668315837,55.841267258319796,0.008908001839774898
4,3.770507244901609,29.09857009571994,26.899340443509768,2.895007492715837,54.85818468109467,0.00038289487287966584
3,14.812216888834847,7.479032133378288,46.459859663581014,9.811774864213005,15.684339249374734,0.015727759096997376
2,8.759266016605482,30.001027405965186,29.166257870930323,5.916741396404418,262.78697982032054,0.11037914071917612
1,14.431783656464605,45.390932649232006,72.42853081264118,10.45215401213215,72.42853081264118,0.2165635965464358
1,5.90454019035033,49.333129663357326,14.249554290151323,2.9463616468063916,14.249554290151323,0.001522271193774681
6,5.524194959026423,17.300828382241978,77.5804735792956,4.955831276465767,59.7332180851015,0.0004366285984840106
1,9.212539720616537,4.393324957241668,35.06269312091808,0.7359234487604018,35.06269312091808,0.0004257052075470846
4,7.293616211139256,16.104735110966768,97.74663863147858,1.6831710131338378,58.73087854072539,0.0029671124002939695
2,12.607040389308995,10.007512212240504,16.748258225906977,1.8168139073321883,126.16511065621906,0.15800059515509499
3,4.490639600736712,44.81106513425191,59.47766373769361,2.7165860380134306,23.497000569585264,0.0005610573728659397
7,9.495556023612846,35.453025972545824,87.09691237460856,6.577365023994604,19.621973136578504,0.0019419262677380744
6,12.401072711299376,30.6128992940579,48.43984475740406,7.995444138071585,237.27049378081085,0.01962053156901253
8,9.571108513844834,40.864888498124685,45.23182845183001,6.022332187726727,195.5611411108605,0.004465170622769459
1,4.967993771873967,21.930360824476917,72.48265598740583,2.9010638554053947,72.48265598740583,0.006101747737296684
4,4.91453616135826,43.589178329610085,21.92139873580443,4.562059387570537,107.1102965723813,0.0016554558645634871
4,11.931348787139466,43.59163894865606,43.36553339563889,1.0654156594150734,260.0535242497345,0.057513546459207414
4,9.664362611251574,35.96008891361319,22.845474133129873,9.149257152557157,173.7656693970028,0.020423134958208515
1,8.919322161405596,4.076324477621335,40.32613611238318,2.2164962645880832,40.32613611238318,0.004051724894100016
6,3.3678300264696728,12.884144425560685,46.26229567393163,2.800166294708639,27.119755288609458,4.4918529870986246e-05
7,7.9908883937632895,42.31226460095247,62.876481820594506,5.688036369950842,12.656003411588102,0.0008354918235403529
6,14.851794764832693,2.005459570624124,86.70314961224486,8.477521301457237,18.615421220049367,0.0026442283584677284
4,3.3527333490780875,19.775758492450763,60.618871356117154,1.9712436251407741,33.15142250047694,0.00016268143375144115
4,8.060651122481465,13.841389861752578,59.23503285933622,7.021850919484585,55.785307362919745,0.0038042494289639715
4,7.606165822413555,23.290640351012428,83.59980637812095,1.9944346807617586,88.57623630999838,0.0050752024445005406
2,11.589899576185063,45.45162603328205,17.968310887024195,3.057287931584009,526.7797813000576,0.5125640396095588
6,9.151382462469662,20.65155873238485,6.913278618661945,4.058170028298817,118.11894525388057,0.0039252647318493965
6,13.448998815270137,22.265262750133274,51.48173539296902,5.02064618428016,187.15343271763794,0.019740444918211534
2,4.143138095455516,32.60616227652189,31.214805669644708,1.695129119922755,135.09183307446241,0.00600478329992234
3,10.880839974495506,16.259503211234744,77.34731256866006,1.82565582196228,64.36949359189877,0.010379137493130502
5,5.844334285300034,11.733701913077555,88.37096696607526,2.6172210966386906,65.75572128691559,0.0007571945387728984
8,9.237287382672212,16.850158821564314,82.88833658826094,4.044073066238477,77.82487973922946,0.0015974254511356332
4,10.054612453324644,47.429167742571686,25.252778207541926,3.7536449621446195,238.44095031764238,0.03155844757604675
4,3.4400571232025157,36.82010075328203,66.38045276218051,1.6414844486736215,63.331624936681074,0.00033570389004286517
1,11.464627129346443,22.318432325629278,86.42161776741689,6.332214219193917,86.42161776741689,0.08103372669979159
3,4.3430354327727345,13.487480575849482,5.708685608931486,2.2933510444645226,2.6941994721227323,4.871301505413552e-05
4,3.6203620468983235,32.00014834184569,22.470117697267998,0.7675507626295469,57.92606127596722,0.0003579058438920134
3,6.793873259721006,25.361740434419623,4.15728590503921,1.2467360786360298,3.3943870211659672,0.0001357972521912067
5,8.758764979104878,34.298386799149206,1.7379790185479638,2.985141183495317,1.469564088847666,3.709968801393772e-05
5,13.415019534240265,22.736992781692955,51.55960285792502,6.572848757765835,36.02555863012303,0.005725199844658525
4,9.38693986591559,6.287075590332441,13.271465381927738,1.6820281619035184,29.50820024945819,0.0031779979238612563
2,5.422241425475381,33.67162166624587,96.99120461072704,0.7293491872054262,182.57566186165272,0.0181911205965721
8,4.873966137506088,11.728064666741433,96.3346832820399,1.3636181274649681,28.581095022089684,8.617775220229057e-05
1,13.057383475777323,47.230710973701164,68.32480282896458,6.495490567112282,68.32480282896458,0.07849802160826157
1,12.970526296100466,43.23044179775184,76.85193645237912,1.9689108092168943,76.85193645237912,0.009171786006019004
1,11.274321012378733,33.82566928886233,21.567515239771716,7.249353722234517,21.567515239771716,0.025099669063922244
5,11.003658203890888,28.859261835587407,34.85736672419705,2.1276530534550764,33.02851317415428,0.0006257188928208188
8,3.5785444663266723,48.858709211065865,40.690796072287064,2.9833541704316637,87.42153173956189,0.00010432933553320957
1,4.085780343444609,14.434279776531906,10.910963176574972,2.59635195052847,10.910963176574972,0.0005921484021710135
6,6.924397938758864,33.379669278179236,80.78459419412586,5.096748951332293,144.45882071642305,0.0020795980139094268
1,6.806348601184784,43.44503127702855,37.56722518817265,2.1588536245335366,37.56722518817265,0.0026642784394305358
7,3.069103925977459,16.229291495013516,36.646153487139784,1.2477608431635934,23.399850552561563,2.7588745704714897e-05
5,7.565036450793572,27.424986082573838,59.64854749854216,4.093578904509224,38.175592624617536,0.0012491609733621919
